GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC05_EST_VC01,HC05_MOE_VC01,HC06_EST_VC01,HC06_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC06_EST_VC02,HC06_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC06_EST_VC03,HC06_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC05_EST_VC04,HC05_MOE_VC04,HC06_EST_VC04,HC06_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC05_EST_VC05,HC05_MOE_VC05,HC06_EST_VC05,HC06_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC06_EST_VC06,HC06_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC06_EST_VC07,HC06_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC05_EST_VC08,HC05_MOE_VC08,HC06_EST_VC08,HC06_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC05_EST_VC09,HC05_MOE_VC09,HC06_EST_VC09,HC06_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC06_EST_VC10,HC06_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC06_EST_VC11,HC06_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC06_EST_VC12,HC06_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC06_EST_VC13,HC06_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC05_EST_VC14,HC05_MOE_VC14,HC06_EST_VC14,HC06_MOE_VC14,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17
0400000US41,41,Oregon,1818085,13041,37.1,0.5,19.0,0.5,22.9,0.5,8.9,0.3,12.1,0.4,60187,4859,22.8,2.9,5.6,1.7,4.3,1.1,57.8,3.5,9.6,2.4,104292,5291,20.0,2.1,0.8,0.5,6.2,1.4,67.1,2.5,5.9,1.1,205931,6883,34.9,1.5,1.7,0.5,13.0,1.4,7.4,0.9,42.9,1.8,52652,3919,25.1,2.9,1.5,0.8,44.3,3.4,6.2,1.5,22.9,3.0,218730,6567,12.4,1.1,4.4,0.7,66.2,1.9,2.8,0.5,14.2,1.3,76240,4171,16.9,2.3,2.6,1.1,22.1,2.2,7.7,1.5,50.8,3.0,33252,3431,51.5,4.5,2.7,1.4,34.1,4.3,8.1,2.4,3.6,1.6,106193,5536,42.0,2.4,5.3,1.3,48.8,2.5,2.2,0.8,1.7,0.6,183787,7221,54.8,1.9,17.8,1.4,20.1,1.7,1.9,0.6,5.4,1.0,413509,8980,62.2,1.0,23.8,1.0,11.4,0.8,0.7,0.2,1.9,0.3,190334,9058,18.1,1.6,65.6,2.0,11.5,1.4,0.6,0.3,4.1,0.9,90408,5667,22.3,2.5,42.7,2.7,13.7,2.0,12.5,1.9,8.8,1.7,82570,4574,49.3,3.0,28.7,2.7,17.8,1.5,2.4,0.9,1.8,0.7,9.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US42,42,Pennsylvania,6045924,22280,36.9,0.3,17.7,0.3,23.6,0.3,8.4,0.2,13.3,0.2,91485,3686,35.2,2.0,3.9,0.9,6.3,1.1,44.4,2.3,10.1,1.5,359108,10133,16.4,1.0,0.5,0.2,7.0,0.7,70.2,1.2,5.9,0.6,713009,12113,28.4,0.7,1.5,0.2,13.9,0.6,6.4,0.4,49.9,0.9,169657,5841,17.4,1.3,1.3,0.4,49.3,1.7,5.8,0.9,26.1,1.6,707105,12416,11.0,0.5,5.1,0.4,66.8,0.8,4.3,0.4,12.8,0.6,306822,8561,14.6,1.0,2.9,0.5,22.3,1.0,8.3,0.8,51.9,1.3,104433,4547,47.5,2.3,2.3,0.8,34.2,2.4,10.2,1.3,5.8,1.0,391845,9141,47.2,1.2,3.2,0.4,46.3,1.2,1.8,0.3,1.5,0.2,596679,11545,55.0,1.0,17.6,1.0,19.0,0.8,2.1,0.3,6.3,0.6,1561732,16497,62.7,0.6,22.8,0.6,11.9,0.3,0.9,0.1,1.7,0.2,517772,12338,16.5,0.8,67.2,1.1,11.8,0.6,0.9,0.2,3.6,0.4,285504,8788,22.2,1.1,37.1,1.3,15.2,0.9,17.3,1.1,8.2,0.7,240773,6829,38.9,1.5,31.9,1.5,22.7,1.5,3.4,0.5,3.0,0.5,11.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US44,44,Rhode Island,517864,6791,36.3,1.1,20.8,0.9,23.8,0.9,7.4,0.6,11.7,0.7,2946,907,47.9,17.4,6.9,6.0,9.6,11.0,28.6,13.5,7.0,6.9,29279,3160,15.5,4.0,0.3,0.4,6.0,2.1,75.0,4.1,3.2,1.4,56155,4096,25.9,3.0,2.1,1.1,16.2,2.2,5.1,1.4,50.7,3.3,14657,2073,20.4,4.5,0.7,0.9,52.1,6.0,4.4,2.4,22.5,5.4,62885,4438,11.0,1.9,4.7,1.3,68.8,2.7,3.3,1.4,12.1,2.0,18397,2542,10.4,3.0,3.8,2.2,24.8,4.7,7.0,2.8,54.0,5.7,9671,1633,53.9,8.2,3.1,3.2,32.8,7.9,6.7,4.0,3.5,3.0,34673,2883,45.9,3.9,4.7,2.2,45.3,4.3,1.5,0.8,2.6,1.4,51172,3653,55.3,3.8,18.8,2.6,17.0,2.7,2.0,0.8,6.9,1.9,137149,5218,61.7,2.3,25.0,1.9,11.5,1.4,0.7,0.3,1.1,0.4,58408,4520,16.9,2.6,69.0,3.1,10.5,2.2,0.9,0.7,2.8,1.1,22497,2687,19.9,4.2,39.6,6.5,12.5,3.5,20.5,4.9,7.4,2.9,19975,2088,35.8,5.0,36.4,5.4,23.2,4.1,1.6,1.3,2.9,1.7,10.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US45,45,South Carolina,2126949,15349,33.0,0.6,18.6,0.6,24.8,0.5,9.1,0.3,14.4,0.4,21994,2578,21.2,4.3,9.4,4.0,6.0,2.5,49.9,5.4,13.4,3.8,138985,8691,15.8,1.6,1.1,0.5,6.4,1.1,71.7,2.1,5.0,1.1,288445,8774,24.2,1.4,2.1,0.4,11.3,1.2,7.8,0.8,54.7,1.7,60602,4023,20.5,2.9,0.9,0.7,52.5,3.8,3.8,1.2,22.3,3.0,266891,8244,7.8,0.8,4.4,0.8,73.4,1.4,3.1,0.5,11.3,1.1,97873,5581,15.6,2.1,2.2,0.8,21.9,1.7,9.4,1.4,50.9,2.4,40513,3372,39.6,5.1,2.3,1.2,37.0,4.6,14.1,3.0,6.9,2.4,117434,6672,43.9,2.5,3.6,1.0,47.8,2.4,2.8,0.9,1.9,0.6,211724,7734,45.6,1.9,24.1,1.8,20.8,1.5,3.2,0.6,6.3,0.8,452533,10908,63.9,1.4,21.7,1.2,11.5,0.8,0.8,0.2,2.2,0.4,226112,8507,17.7,1.5,64.4,1.9,15.3,1.5,1.1,0.4,1.5,0.4,99770,5363,25.0,2.4,36.3,2.8,12.6,1.7,15.1,2.0,11.1,1.8,104073,6051,38.2,2.8,34.6,2.9,19.4,2.0,4.6,1.2,3.2,0.9,11.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US46,46,South Dakota,442489,4939,36.4,1.0,16.4,0.9,23.8,0.9,11.2,0.6,12.3,0.8,33200,2495,58.2,3.8,1.2,0.7,2.5,1.1,33.6,3.8,4.5,1.6,30001,2827,16.0,3.2,0.7,0.6,5.0,1.7,70.7,3.6,7.6,2.3,44227,3018,24.1,3.1,1.6,0.7,14.2,2.1,6.5,1.9,53.5,3.8,14200,1501,10.8,2.8,0.3,0.3,50.4,5.2,10.1,3.4,28.4,5.2,50739,2808,11.0,1.8,4.0,1.3,67.5,2.8,3.7,1.1,13.8,2.0,16485,1923,12.5,3.2,1.3,1.2,26.3,4.0,12.4,3.5,47.6,5.2,5956,1062,42.9,8.1,4.7,2.7,35.9,8.3,13.3,4.5,3.1,3.9,33928,2908,40.7,3.7,3.1,1.3,53.9,3.7,1.4,0.9,0.9,0.6,22188,2010,46.5,5.3,22.1,3.8,20.5,4.0,3.1,1.8,7.7,2.5,110481,4328,61.9,2.1,22.6,2.0,12.6,1.5,0.7,0.3,2.1,0.6,39867,3534,17.4,3.4,66.4,4.1,11.8,2.7,1.5,1.1,2.8,1.3,20869,2289,23.2,3.5,31.0,5.3,17.4,4.8,20.6,4.0,7.8,3.1,20348,1966,49.2,4.8,23.3,3.5,18.3,2.9,5.9,2.0,3.3,1.5,9.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US47,47,Tennessee,2910656,17649,33.3,0.5,17.3,0.4,24.6,0.4,8.8,0.2,16.1,0.4,28324,2615,35.6,5.3,6.6,2.7,3.9,1.5,44.2,5.6,9.8,2.8,184241,6799,17.1,1.5,0.6,0.3,6.2,0.8,70.8,1.6,5.3,0.9,391169,9650,19.8,1.0,1.9,0.3,11.8,0.8,6.9,0.6,59.5,1.3,74667,4390,15.5,2.3,1.4,0.7,54.1,3.3,6.1,1.7,22.9,2.7,352919,10348,10.5,0.9,3.9,0.5,69.8,1.4,4.1,0.7,11.7,0.9,179825,7262,14.7,1.4,2.5,0.6,21.8,1.8,8.1,1.0,52.9,2.0,54818,4215,49.9,4.0,2.1,1.0,31.0,3.8,10.9,2.4,6.1,1.5,166807,6692,38.7,1.9,3.5,0.8,53.2,1.9,2.0,0.7,2.5,0.6,274893,9902,44.8,1.3,23.2,1.5,19.5,1.4,3.1,0.6,9.3,1.0,664876,10405,64.5,1.0,20.4,0.8,12.5,0.6,0.8,0.2,1.8,0.3,272889,8346,20.2,1.3,61.4,1.8,15.1,1.3,0.6,0.2,2.6,0.5,140996,6461,24.1,2.0,36.9,2.3,13.9,1.4,16.5,1.7,8.7,1.3,124232,6003,33.2,2.1,37.9,2.2,22.6,2.0,3.2,0.8,3.1,0.8,10.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US48,48,Texas,12411323,32696,35.3,0.2,17.8,0.2,24.0,0.2,10.8,0.2,12.0,0.2,448581,11001,38.1,1.5,2.4,0.5,10.2,1.0,35.3,1.1,14.1,0.9,989460,16473,16.1,0.7,0.6,0.2,6.1,0.4,71.3,0.8,5.9,0.4,1107259,18807,31.0,0.9,1.9,0.3,13.6,0.5,7.4,0.4,46.0,0.8,386176,11769,19.8,1.2,1.5,0.3,50.6,1.6,6.4,0.8,21.8,1.3,1412901,25388,11.7,0.5,4.0,0.3,70.0,0.6,4.0,0.3,10.2,0.5,672179,14649,17.4,0.9,2.1,0.3,21.9,1.0,8.4,0.7,50.3,1.2,225476,8953,49.7,1.9,3.3,0.8,33.7,2.1,10.2,1.1,3.2,0.6,803708,15871,43.9,1.0,3.9,0.4,47.6,0.9,2.7,0.4,1.9,0.3,1385619,22718,50.7,0.8,20.6,0.7,20.0,0.7,2.9,0.2,5.8,0.5,2674727,27225,63.3,0.6,22.6,0.5,11.3,0.3,0.9,0.1,1.8,0.1,1140766,22304,17.0,0.6,63.5,1.0,14.9,0.7,0.9,0.1,3.8,0.4,661602,15455,18.1,0.7,38.0,1.0,13.2,0.7,17.4,1.0,13.3,0.9,502869,11950,35.8,1.1,37.8,1.2,19.5,1.1,4.1,0.4,2.8,0.5,10.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US49,49,Utah,1364392,8267,36.9,0.6,15.3,0.4,26.2,0.5,9.0,0.4,12.7,0.5,27596,2707,28.6,4.8,3.7,1.7,7.7,2.2,47.2,5.1,12.8,2.6,93178,4232,17.7,2.0,0.2,0.2,7.2,1.3,68.8,2.4,6.1,1.3,149469,6486,27.9,1.8,1.2,0.4,15.7,1.6,4.1,0.7,51.1,2.3,37194,3184,25.8,2.9,2.2,1.1,53.8,3.5,3.5,1.3,14.7,3.0,158454,5920,13.4,1.2,4.2,0.9,68.4,1.7,3.6,0.8,10.4,1.4,65722,4131,16.4,2.5,1.3,0.6,27.3,2.5,9.9,2.1,45.1,2.7,33167,2525,47.7,4.1,6.1,2.3,36.3,4.3,6.9,2.2,2.9,1.0,90489,4265,45.5,2.5,2.3,0.8,49.6,2.2,1.5,0.5,1.1,0.5,162527,6085,50.2,1.9,13.1,1.8,27.8,1.8,2.7,0.6,6.2,1.0,294685,7365,66.0,1.2,19.2,1.0,11.7,0.9,0.9,0.2,2.1,0.4,121833,5358,16.2,1.7,64.0,2.3,14.6,1.6,0.6,0.3,4.6,1.0,62596,3984,22.8,2.7,32.5,3.2,15.9,2.2,15.2,2.3,13.6,2.5,67482,3647,42.7,2.6,24.5,2.6,20.8,2.6,7.1,2.1,4.9,1.5,9.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US50,50,Vermont,325211,4574,40.2,1.1,17.0,0.9,21.4,0.9,10.3,0.6,11.1,0.8,8558,1262,41.6,7.5,4.6,2.9,1.6,1.2,44.0,7.1,8.2,3.7,24932,1928,19.4,3.5,0.4,0.3,3.8,1.5,71.7,4.0,4.7,1.5,37588,2411,27.2,2.8,1.9,0.8,11.5,2.0,6.9,1.6,52.5,3.6,7725,1283,20.2,6.4,0.6,1.0,55.4,7.8,2.5,1.4,21.3,5.7,38204,2897,10.9,2.2,4.4,1.1,71.6,2.6,3.4,1.3,9.7,1.7,10483,1335,15.0,5.0,1.0,1.3,26.9,6.0,10.0,3.6,47.0,5.2,5147,896,57.4,8.6,0.6,1.1,30.4,9.1,9.0,4.3,2.6,2.1,13264,1441,50.4,5.0,2.2,1.3,44.9,5.0,2.3,1.7,0.2,0.3,26664,2085,60.6,4.4,20.2,3.6,14.1,3.2,1.5,1.1,3.6,1.7,94521,3989,65.7,2.2,20.6,2.0,11.2,1.3,1.0,0.4,1.5,0.5,27605,2369,22.4,3.5,63.3,4.3,8.9,1.9,3.3,1.6,2.2,0.9,13959,1518,21.7,3.7,36.0,5.9,13.9,4.0,23.2,4.9,5.2,2.6,16561,1603,46.1,5.5,27.4,5.8,20.9,3.8,3.4,2.1,2.2,1.4,8.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US51,51,Virginia,4039684,17684,42.9,0.5,17.0,0.3,22.1,0.3,8.4,0.2,9.6,0.2,37519,3093,36.1,3.9,6.1,1.9,5.5,1.6,41.7,3.6,10.5,2.4,266463,8815,19.2,1.3,0.7,0.3,6.2,0.7,69.6,1.7,4.3,0.7,288555,7471,29.4,1.3,1.7,0.4,11.9,0.8,10.0,0.9,46.9,1.6,79312,4366,18.9,2.1,0.6,0.4,52.6,2.7,6.3,1.3,21.5,2.9,434446,8495,10.7,0.8,5.0,0.5,69.9,1.0,4.2,0.5,10.2,0.7,180003,6811,16.5,1.5,2.1,0.5,21.1,1.5,8.8,1.1,51.5,2.2,84780,4315,60.5,2.6,1.8,0.6,29.6,2.5,6.2,1.3,2.0,0.9,255492,7350,50.2,1.7,3.9,0.6,42.0,1.6,2.4,0.6,1.5,0.3,598041,12151,64.6,1.1,15.3,0.9,14.6,0.7,1.8,0.3,3.7,0.4,878384,14207,66.0,0.9,20.2,0.8,10.8,0.5,0.7,0.1,2.4,0.3,366836,11576,20.5,1.2,59.6,1.4,15.7,1.2,1.1,0.3,3.1,0.5,204378,7095,30.9,1.7,36.0,1.8,12.8,1.1,11.9,1.1,8.5,1.1,365475,10098,57.3,1.4,21.2,1.0,16.3,1.0,3.3,0.5,2.0,0.4,12.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US53,53,Washington,3331888,17321,39.4,0.5,17.6,0.4,21.9,0.4,9.6,0.2,11.4,0.2,92479,5651,20.6,2.2,3.5,0.9,4.7,1.3,62.5,2.6,8.6,1.6,203061,6605,19.6,1.2,1.5,0.6,7.2,1.0,66.4,1.8,5.2,0.9,349112,8878,35.9,1.3,2.0,0.4,12.3,0.8,10.1,1.0,39.8,1.4,97450,4891,18.8,1.7,2.0,0.9,44.9,2.7,7.0,1.4,27.3,2.4,401222,11821,16.8,1.1,5.1,0.6,63.9,1.1,3.5,0.4,10.6,0.7,173253,6890,17.6,1.4,2.4,0.5,22.5,1.6,7.7,1.0,49.7,1.9,81495,3955,62.7,2.8,3.1,1.4,25.9,2.1,6.0,1.5,2.3,0.9,172816,7143,46.2,2.0,3.9,0.7,45.4,2.1,3.1,0.7,1.4,0.4,412482,10664,63.2,1.2,14.9,0.8,15.0,0.8,2.1,0.4,4.8,0.6,707044,14116,63.1,0.9,22.3,0.7,11.6,0.6,0.9,0.2,2.1,0.3,312426,10055,18.5,1.3,66.6,1.6,11.0,1.0,0.8,0.3,3.1,0.5,152453,6521,24.4,1.9,40.4,2.2,13.0,1.3,13.0,1.7,9.2,1.2,176595,6617,46.1,1.9,28.0,1.4,17.2,1.6,5.9,1.0,2.9,0.7,10.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US54,54,West Virginia,748143,9012,31.8,0.8,19.9,0.8,23.8,0.9,11.5,0.6,12.9,0.6,38809,2806,15.7,2.9,4.2,1.6,6.8,1.9,56.4,4.1,16.9,2.7,42911,3176,13.1,2.5,1.7,0.9,3.3,1.3,74.0,3.2,7.8,2.1,57630,3308,20.6,2.5,4.4,1.5,10.8,2.1,9.6,2.2,54.6,3.6,16602,1966,12.4,4.5,0.8,0.8,47.8,6.3,12.0,3.8,26.9,5.6,98345,5046,10.3,1.7,5.7,1.1,69.8,2.3,3.6,0.8,10.5,1.6,41585,2912,12.0,2.3,2.4,1.0,18.4,3.0,15.1,3.0,52.1,4.3,10969,1839,42.2,7.2,1.5,1.8,35.6,6.8,11.3,4.7,9.4,5.2,30005,2434,32.1,4.3,4.0,1.7,58.3,4.3,2.7,1.7,2.8,1.4,57579,3903,45.9,3.3,20.2,2.7,22.0,3.0,4.7,1.7,7.1,2.1,197389,6308,59.1,1.8,25.4,1.6,11.7,1.1,1.2,0.3,2.7,0.5,73389,4554,16.7,2.3,63.8,3.3,14.4,2.0,1.7,0.8,3.4,1.3,31821,2773,18.4,3.2,41.9,4.7,12.7,2.7,16.0,4.2,10.9,2.8,51109,3215,43.2,3.4,27.5,2.9,23.1,2.8,3.4,1.0,2.8,1.3,8.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US55,55,Wisconsin,2916863,11692,35.0,0.4,17.3,0.3,22.3,0.3,8.4,0.2,17.0,0.3,73120,3452,43.4,2.0,2.9,0.8,3.8,0.8,46.3,2.4,3.7,0.6,152483,4238,15.1,1.1,0.8,0.3,8.0,1.0,70.9,1.6,5.3,0.8,548665,8971,25.7,0.8,1.8,0.3,12.7,0.6,5.6,0.4,54.3,0.9,81191,4066,17.3,1.6,1.7,0.6,51.6,2.2,5.6,1.1,23.8,2.1,328041,8357,11.0,0.8,5.3,0.5,65.4,1.2,4.9,0.5,13.5,0.8,127366,5416,13.9,1.4,1.9,0.5,22.9,1.6,8.2,1.0,53.1,2.1,47136,3037,51.4,3.3,3.8,1.1,32.1,3.0,8.0,1.9,4.7,1.5,168602,5913,48.2,1.8,3.4,0.6,45.7,1.7,1.5,0.4,1.2,0.3,236581,6372,50.9,1.5,16.9,1.1,21.0,1.1,2.7,0.5,8.6,0.9,681820,11466,61.7,0.8,25.1,0.7,10.8,0.5,0.8,0.2,1.6,0.2,256341,8663,17.2,1.1,68.0,1.4,10.6,0.9,0.8,0.2,3.4,0.6,119075,5030,23.8,1.9,36.6,2.1,14.8,1.4,15.7,1.3,9.1,1.2,96442,3839,40.3,2.2,34.1,1.9,20.7,1.6,2.8,0.6,2.1,0.5,9.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US56,56,Wyoming,299225,4395,32.7,1.6,18.3,1.2,20.8,1.2,15.6,1.1,12.6,0.9,38041,3077,30.0,3.9,3.2,1.2,5.8,1.9,45.2,4.3,15.8,3.1,23916,2576,18.1,4.4,0.7,0.8,6.6,3.0,67.1,5.7,7.4,2.4,12083,1890,19.6,6.1,5.3,5.2,13.3,4.5,8.3,3.8,53.5,7.9,6028,1174,12.3,6.5,0.1,0.2,46.8,11.6,14.4,6.3,26.4,9.4,32116,2979,8.6,2.5,3.0,1.6,69.3,4.4,4.5,1.9,14.5,3.0,18733,2292,19.7,5.1,1.5,1.5,14.7,4.1,13.6,4.0,50.5,5.3,4877,1228,50.8,12.2,6.5,6.9,29.8,9.1,5.8,5.3,7.1,7.8,12788,1715,35.2,6.9,6.7,3.1,56.1,7.0,1.8,1.9,0.1,0.2,21519,2398,45.4,6.4,22.2,4.5,19.9,3.6,3.6,2.0,8.9,3.4,65418,3490,61.4,3.3,23.7,2.6,10.8,1.7,1.4,0.7,2.8,1.1,33472,3441,15.5,3.5,63.6,4.3,12.1,3.6,2.2,1.7,6.6,2.4,11577,1999,24.4,7.7,35.2,6.9,8.0,4.0,22.7,6.4,9.7,4.2,18657,2253,41.3,6.4,24.5,4.1,21.2,4.2,10.8,3.5,2.3,2.3,10.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
0400000US72,72,Puerto Rico,1043544,12025,31.3,0.8,20.7,0.7,28.8,0.7,10.0,0.6,9.3,0.5,14017,1862,26.2,6.9,6.5,4.7,1.1,0.9,66.2,8.0,0.0,1.4,56826,4051,9.9,1.8,1.1,0.8,5.8,1.5,76.8,2.8,6.4,1.6,92808,6022,22.8,2.4,4.0,1.1,16.5,1.7,5.8,1.3,50.9,2.9,32011,2889,20.2,4.1,1.3,0.9,61.3,4.9,6.3,2.6,11.0,2.7,140089,6141,8.9,1.2,4.1,0.8,76.7,1.7,3.3,0.9,6.9,1.2,39065,3406,15.6,3.6,4.9,1.7,27.9,3.8,13.8,2.9,37.7,4.7,22313,2375,41.9,5.1,8.1,2.9,34.3,4.6,13.3,3.4,2.4,1.4,58170,4324,40.3,3.9,4.4,1.3,49.8,3.3,4.0,1.4,1.5,0.7,100085,5068,34.8,2.2,40.3,2.8,16.0,1.8,3.2,1.0,5.8,1.2,242545,8585,65.2,1.6,16.1,1.1,16.5,1.4,1.2,0.4,0.9,0.3,93945,5386,14.8,1.9,61.9,2.7,19.9,2.3,1.5,0.6,2.0,0.9,62462,4594,10.9,1.8,43.7,3.5,8.3,2.0,28.7,3.7,8.3,2.0,89208,5248,27.4,2.6,37.3,3.0,30.2,2.6,3.5,1.0,1.7,0.7,8.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
